userid,checktime,verifycode,workcode,sn
13,2026-02-25 09:48:23,0,0,A5NS193461028
13,2026-02-25 10:24:26,0,0,A5NS193461028
13,2026-02-25 10:24:42,0,0,A5NS193461028
13,2026-02-25 10:24:50,0,0,A5NS193461028
13,2026-02-25 10:25:13,0,0,A5NS193461028
13,2026-02-25 10:25:22,0,0,A5NS193461028
13,2026-02-25 10:25:47,0,0,A5NS193461028
13,2026-02-25 10:26:08,0,0,A5NS193461028
13,2026-02-25 10:26:14,0,0,A5NS193461028
13,2026-02-25 10:32:51,0,0,A5NS193461028
13,2026-02-25 10:33:05,0,0,A5NS193461028
13,2026-02-25 10:33:12,0,0,A5NS193461028
13,2026-02-25 10:33:16,0,0,A5NS193461028
